bounds,scenario,galaxy,points,model,family,parameter_count,chi2,chi2_reduced,aicc,delta_aicc,bic,delta_bic,condition_number,practical_rank,rank,maximum_absolute_correlation,boundary_parameters,parameters_dimensionless,delta_aicc_vs_pISO,delta_bic_vs_pISO,delta_aicc_vs_cored_log,delta_bic_vs_cored_log
primary,heavy,NGC7793,46,k1,logsvt,2,39.65195525884832,0.9011808013374618,43.93102502629018,13.290563945541468,47.30923805182651,11.75428135303909,17.271156768976773,2,2,0.9929603222675676,,"{""B"": 1.5783325571460036, ""u1"": 0.4711961773193858}",4.409232184034998,4.409232184035005,5.927881406248062,5.927881406248062
primary,heavy,NGC7793,46,k1_Q,logsvt,3,38.154818379692266,0.887321357667262,44.726246951120835,14.085785870372124,49.64074256915955,14.085785870372128,430407792.3465908,2,3,0.9999999228249566,,"{""B"": 13794.83333629464, ""Q"": 0.6135442330926663, ""u1"": 5.6274638119777386e-05}",5.204454108865654,6.740736701368043,6.723103331078718,8.2593859235811
primary,heavy,NGC7793,46,k1_L,logsvt,3,38.17800054185961,0.8878604777176654,44.74942911328818,14.108968032539469,49.663924731326894,14.108968032539472,56489153.72531978,3,3,0.9999998133151909,L,"{""B"": 8380.793998378731, ""L"": -99.99999999979755, ""u1"": 0.006058595518005515}",5.227636271032999,6.7639188635353875,6.746285493246063,8.282568085748444
primary,heavy,NGC7793,46,k1_L_Q,logsvt,4,38.15481835307856,0.90844805602568,47.13042810917612,16.48996702842741,53.46938393903494,17.91442724024752,250502827.56411555,2,4,0.9999826148423496,,"{""B"": 0.004273345057631133, ""L"": 1.5525620006487117, ""Q"": 0.6136313928249063, ""u1"": 0.00426737908282246}",7.608635266920942,10.569378071243435,9.127284489134006,12.088027293456491
primary,heavy,NGC7793,46,k2,logsvt,2,33.724073852600185,0.7664562239227315,38.003143620042046,7.362682539293335,41.38135664557838,5.826399946790957,4.950620348841538,2,2,0.8394903675846851,,"{""B"": 0.2768235530960564, ""u2"": 7.029346500791896}",-1.518649222213135,-1.5186492222131278,-7.105427357601002e-14,-7.105427357601002e-14
primary,heavy,NGC7793,46,k2_Q,logsvt,3,24.069032509320138,0.5597449420772125,30.64046108074871,0.0,35.55495669878742,0.0,165.65316874175397,3,3,0.9979536343557498,,"{""B"": 2.8177510578152156, ""Q"": 4.697312282557865, ""u2"": 0.8928437713784485}",-8.88133176150647,-7.345049169004085,-7.362682539293406,-5.826399946791028
primary,heavy,NGC7793,46,k2_L,logsvt,3,33.57690469721377,0.7808582487724133,40.14833326864234,9.507872187893629,45.062828886681054,9.507872187893632,12.9125160512639,3,3,0.9570163825485881,,"{""B"": 0.31981069403274265, ""L"": -0.16863752154676126, ""u2"": 6.808309081492816}",0.6265404263871588,2.162823018889547,2.1451896486002227,3.681472241102604
primary,heavy,NGC7793,46,k2_L_Q,logsvt,4,22.50227331135747,0.5357684121751779,31.477883067455032,0.8374219867063211,37.81683889731385,2.261882198526429,1078.613131716865,4,4,0.9993739763012804,,"{""B"": 10.166235758343232, ""L"": 0.4873165206568939, ""Q"": 9.911472324120389, ""u2"": 0.3276383337283685}",-8.043909774800149,-5.083166970477656,-6.525260552587085,-3.564517748264599
primary,heavy,NGC7793,46,k12,logsvt,3,33.345897683544095,0.7754859926405604,39.917326254972664,9.276865174223953,44.83182187301138,9.276865174223957,27.317495424127696,3,3,0.9423209459018571,,"{""B"": 0.29336824902608843, ""u1"": 0.48844682610991147, ""u2"": 5.931601964591477}",0.39553341271748366,1.931816005219872,1.9141826349305475,3.450465227432929
primary,heavy,NGC7793,46,k12_Q,logsvt,4,22.568413529953304,0.5373431792846025,31.544023286050866,0.9035622053021548,37.882979115909684,2.3280224171222628,1889.1498444490185,4,4,0.9992407469884218,,"{""B"": 16.069581471939667, ""Q"": 12.295958260616448, ""u1"": 0.015040700254831363, ""u2"": 0.24551217762119942}",-7.977769556204315,-5.017026751881822,-6.459120333991251,-3.4983775296687654
primary,heavy,NGC7793,46,k12_L,logsvt,4,23.926893909080526,0.569687950216203,32.90250366517809,2.262042584429377,39.241459495036906,3.686502796249485,1036628.2537838598,4,4,0.9998998525716144,L,"{""B"": 167.1925720604512, ""L"": -99.99999999999994, ""u1"": 0.2998542192355942, ""u2"": 0.05384713581252909}",-6.619289177077093,-3.6585463727546,-5.100639954864029,-2.139897150541543
primary,heavy,NGC7793,46,k12_L_Q,logsvt,5,22.502273364668568,0.5488359357236237,34.00227336466857,3.361812283919857,41.645480347114045,6.090523648326624,5138329500.62907,4,5,0.9993739855029344,logu1,"{""B"": 10.166389170421352, ""L"": 0.4873171426017326, ""Q"": 9.911554525376788, ""u1"": 1.522997974476441e-08, ""u2"": 0.32763528901967404}",-5.519519477586613,-1.2545255206774613,-4.000870255373549,0.2641237015355955
primary,heavy,NGC7793,46,C,logsvt,1,204.766408540496,4.550364634233245,206.8573176314051,176.2168565506564,208.5950499369851,173.0400932381977,1.0,1,1,0.0,,"{""C"": 0.2006394611827248}",167.33552478914993,165.6950440691936,168.85417401136297,167.21369329140666
primary,heavy,NGC7793,46,C_Q,logsvt,2,204.7664120565248,4.653782092193746,209.04548182396667,178.40502074321796,212.423694849503,176.86873815071556,56107976.201555364,2,2,1.0,logQ,"{""C"": 0.2006394555716023, ""Q"": 1.5229979744712682e-08}",169.52368898171147,169.52368898171147,171.04233820392454,171.04233820392454
primary,heavy,NGC7793,46,C_L,logsvt,2,43.376596544932916,0.9858317396575663,47.65566631237478,17.015205231626066,51.0338793379111,15.478922639123681,18191029.398130134,2,2,1.0,logC,"{""C"": 1.522997974486451e-08, ""L"": 1.1470723410504413}",8.133873470119596,8.133873470119596,9.65252269233266,9.652522692332653
primary,heavy,NGC7793,46,C_L_Q,logsvt,3,38.15482125471297,0.8873214245282086,44.72624982614154,14.08578874539283,49.640745444180254,14.085788745392833,25983243.68794396,3,3,0.9957336875423825,logC,"{""C"": 1.5229979744728805e-08, ""L"": 1.552598365329529, ""Q"": 0.6136314422722615}",5.2044569838863595,6.740739576388748,6.723106206099423,8.259388798601805
primary,heavy,NGC7793,46,C_k1,logsvt,3,39.65195777287073,0.9221385528574588,46.2233863442993,15.582925263550589,51.137881962338014,15.582925263550592,37734188.54899222,3,3,0.9991501824761088,logC,"{""B"": 1.5783311736034538, ""C"": 1.5229979744715766e-08, ""u1"": 0.4711966856337828}",6.701593502044119,8.237876094546507,8.220242724257183,9.756525316759564
primary,heavy,NGC7793,46,C_k1_Q,logsvt,4,38.15482128043832,0.9084481257247219,47.13043103653588,16.48996995578717,53.4693868663947,17.91443016760728,431052461.75661767,3,4,0.9999999354408096,logC,"{""B"": 15078.570348411005, ""C"": 1.5229979744712682e-08, ""Q"": 0.6135515209309269, ""u1"": 5.1483606713319065e-05}",7.608638194280701,10.569380998603194,9.127287416493765,12.08803022081625
primary,heavy,NGC7793,46,C_k1_L,logsvt,4,38.17800344191471,0.9090000819503503,47.15361319801227,16.513152117263562,53.49256902787109,17.93761232908367,4128035914.726483,3,4,1.0,logC;L,"{""B"": 8380.797722649877, ""C"": 1.5229979744712682e-08, ""L"": -99.99999995767445, ""u1"": 0.00605859280984625}",7.6318203557570925,10.592563160079585,9.150469577970156,12.111212382292642
primary,heavy,NGC7793,46,C_k1_L_Q,logsvt,5,38.154821254713006,0.9306053964564148,49.654821254713006,19.014360173964295,57.29802823715848,21.743071538371062,389534047.3434957,3,5,0.9999547352575326,logC,"{""B"": 0.0005842999130749287, ""C"": 1.5229979760027666e-08, ""L"": 1.5525981937214859, ""Q"": 0.6136314529190041, ""u1"": 0.00015247572370544286}",10.133028412457826,14.398022369366977,11.65167763467089,15.916671591580034
primary,heavy,NGC7793,46,C_k2,logsvt,3,33.68302023377274,0.7833260519482032,40.25444880520131,9.613987724452596,45.16894442324002,9.613987724452599,72.99762216958331,3,3,0.7864525807845079,,"{""B"": 0.27690000448659097, ""C"": 0.004680841548684218, ""u2"": 6.848338335319315}",0.7326559629461258,2.268938555448514,2.2513051851591896,3.787587777661571
primary,heavy,NGC7793,46,C_k2_Q,logsvt,4,23.619964025418422,0.5623800958432957,32.59557378151598,1.9551127007672697,38.9345296113748,3.3795729125873777,234.14507869030413,4,4,0.9983316212601352,,"{""B"": 3.5647950434158506, ""C"": 0.014527346804319089, ""Q"": 5.4591910252677, ""u2"": 0.7387974112237192}",-6.9262190607392,-3.965476256416707,-5.407569838526136,-2.4468270342036504
primary,heavy,NGC7793,46,C_k2_L,logsvt,4,32.98555363076588,0.7853703245420447,41.96116338686344,11.320702306114729,48.30011921672226,12.745162517934837,38.583953447649755,4,4,0.98228122366539,,"{""B"": 0.435428208515291, ""C"": 0.02875360703331704, ""L"": -0.6029958748102663, ""u2"": 5.674436893556478}",2.439370544608259,5.400113348930752,3.958019766821323,6.918762571143809
primary,heavy,NGC7793,46,C_k2_L_Q,logsvt,5,22.50227385464096,0.5488359476741698,34.00227385464096,3.3618127738922503,41.64548083708644,6.090524138299017,408470480.30129695,4,5,0.9999026001883421,logC,"{""B"": 10.166225326335972, ""C"": 1.522997974886383e-08, ""L"": 0.487316314512285, ""Q"": 9.911466708206218, ""u2"": 0.32763854530228903}",-5.519518987614219,-1.254525030705068,-4.000869765401156,0.2641241915079888
primary,heavy,NGC7793,46,C_k12,logsvt,4,33.34589816102117,0.7939499562147897,42.32150791711873,11.681046836370019,48.66046374697755,13.105507048190127,42977074.29563781,4,4,0.9993484011903684,logC,"{""B"": 0.2933677949091846, ""C"": 1.522997974489059e-08, ""u1"": 0.4884418031890278, ""u2"": 5.931628684398008}",2.799715074863549,5.760457879186042,4.318364297076613,7.279107101399099
primary,heavy,NGC7793,46,C_k12_Q,logsvt,5,22.56841406191599,0.5504491234613657,34.06841406191599,3.4279529811672766,41.711621044361465,6.156664345574043,523782139.40189785,4,5,0.9997320421649106,logC,"{""B"": 16.06959982657063, ""C"": 1.5229979744712682e-08, ""Q"": 12.295967436889885, ""u1"": 0.015040673019867562, ""u2"": 0.2455120488835518}",-5.453378780339193,-1.1883848234300416,-3.9347295581261292,0.33026439878301517
primary,heavy,NGC7793,46,C_k12_L,logsvt,5,23.92689427133784,0.583582787105801,35.426894271337844,4.786433190589133,43.07010125378332,7.515144554995899,3869391417.1193223,4,5,0.9999986350828267,logC;L,"{""B"": 167.19256760522785, ""C"": 1.5229979744712682e-08, ""L"": -99.99999999999629, ""u1"": 0.2998542266167029, ""u2"": 0.05384713912616881}",-4.094898570917337,0.1700953859918144,-2.5762493487042732,1.6887446082048712
primary,heavy,NGC7793,46,C_k12_L_Q,logsvt,6,22.502273907941298,0.5625568476985324,36.656120061787455,6.015658981038744,45.47412228687587,9.919165588088447,2952721487.653041,4,6,0.9999001491261783,logC;logu1,"{""B"": 10.166200296183899, ""C"": 1.5229979747114527e-08, ""L"": 0.4873159112954695, ""Q"": 9.911452764082092, ""u1"": 1.5229991272186456e-08, ""u2"": 0.3276390266889427}",-2.865672780467726,2.574116419084362,-1.3470235582546621,4.092765641297419
primary,heavy,NGC7793,46,cored_log,cored_log,2,33.724073852600256,0.766456223922733,38.00314362004212,7.362682539293406,41.38135664557845,5.826399946791028,3.4462391377068933,2,2,0.8394903598805339,,"{""H"": 1.1072942204277034, ""Rc"": 0.3771746809298842}",-1.5186492222130639,-1.5186492222130568,0.0,0.0
primary,heavy,NGC7793,46,pISO,piso,2,35.24272307481332,0.80097097897303,39.52179284225518,8.88133176150647,42.900005867791506,7.345049169004085,4.24412792399334,2,2,0.8906739872389849,,"{""H"": 1.4254553659689222, ""Rc"": 0.22912237114524206}",0.0,0.0,1.5186492222130639,1.5186492222130568
primary,heavy,NGC7793,46,NFW,nfw,2,39.46525858645266,0.8969376951466514,43.744328353894524,13.103867273145813,47.12254137943086,11.567584680643435,10.981252564216925,2,2,0.9833372105043954,,"{""V200"": 1.2605991395406375, ""c"": 5.784230869674868}",4.222535511639343,4.22253551163935,5.741184733852407,5.741184733852407
expanded,primary,DDO154,12,baryons,logsvt,0,70395.93204834746,5866.327670695621,70395.93204834746,70381.28348598561,70395.93204834746,70382.82876603625,,0,0,,,{},70365.81666154602,70366.18018157977,70377.90138639939,70378.26490643313
expanded,primary,DDO154,12,Q,logsvt,1,70395.9320523677,6399.630186578882,70398.3320523677,70383.68349000585,70398.41695901749,70385.31367670628,1.0,1,1,0.0,logQ,"{""Q"": 3.7751345455257274e-11}",70368.21666556626,70368.6650922498,70380.30139041963,70380.74981710316
expanded,primary,DDO154,12,L,logsvt,1,218.79941246440944,19.890855678582678,221.19941246440945,206.55085010256334,221.28431911419744,208.18103680298734,1.0,1,1,0.0,,"{""L"": 1.4433592205717014}",191.08402566296618,191.53245234651152,203.16875051633355,203.61717719987885
expanded,primary,DDO154,12,L_Q,logsvt,2,102.11527717651266,10.211527717651267,107.44861050984599,92.80004814799987,107.08509047608867,93.98180816487856,13.630950290897527,2,2,0.9781768555762919,,"{""L"": 1.841403687192972, ""Q"": 0.6383470078284915}",77.33322370840274,77.33322370840274,89.41794856177007,89.41794856177009
expanded,primary,DDO154,12,k1,logsvt,2,120.50423797121785,12.050423797121784,125.83757130455118,111.18900894270506,125.47405127079385,112.37076895958374,41.352669578287426,2,2,0.9987537945088395,,"{""B"": 1.9513673731326928, ""u1"": 0.47919238466831776}",95.72218450310793,95.72218450310793,107.80690935647526,107.80690935647527
expanded,primary,DDO154,12,k1_Q,logsvt,3,102.11527744250981,11.346141938056645,111.11527744250981,96.46671508066369,109.56999739187381,96.4667150806637,965916033.0754983,2,3,0.9999999701117653,,"{""B"": 20241.48784093588, ""Q"": 0.6382632984023864, ""u1"": 4.5485878582946395e-05}",80.99989064106656,79.81813062418789,93.08461549443389,91.90285547755522
expanded,primary,DDO154,12,k1_L,logsvt,3,102.25648015807683,11.361831128675203,111.25648015807683,96.60791779623071,109.71120010744083,96.60791779623072,639007669.2453221,2,3,0.9999999907908171,L,"{""B"": 31825.689959198127, ""L"": -199.99999925628862, ""u1"": 0.0031710488996623556}",81.14109335663358,79.9593333397549,93.22581821000091,92.04405819312225
expanded,primary,DDO154,12,k1_L_Q,logsvt,4,102.11527724119912,12.76440965514989,115.82956295548483,101.18100059363871,112.05490384035113,98.95162152914102,686880516.3369764,2,4,0.9999950423736504,,"{""B"": 0.006601288174444499, ""L"": 1.8413491114406093, ""Q"": 0.6383467995083325, ""u1"": 0.004134567872492131}",85.71417615404158,82.3030370726652,97.79890100740892,94.38776192603254
expanded,primary,DDO154,12,k2,logsvt,2,12.697328614742556,1.2697328614742556,18.03066194807589,3.382099586229776,17.667141914318556,4.563859603108442,11.282852193294673,2,2,0.9611354043322129,,"{""B"": 0.33730813664734516, ""u2"": 5.381667969690989}",-12.084724853367366,-12.084724853367366,-2.842170943040401e-14,-2.842170943040401e-14
expanded,primary,DDO154,12,k2_Q,logsvt,3,5.648562361846112,0.6276180402051236,14.648562361846112,0.0,13.103282311210114,0.0,102.22366640297454,3,3,0.9819832193740232,,"{""B"": 0.4353540182772324, ""Q"": 0.33288601995534717, ""u2"": 3.90803636698839}",-15.466824439597142,-16.64858445647581,-3.3820995862298044,-4.563859603108471
expanded,primary,DDO154,12,k2_L,logsvt,3,9.142126954460908,1.0157918838289897,18.142126954460906,3.493564592614794,16.59684690382491,3.4935645926147973,43.94781534473843,3,3,0.9826337976877844,,"{""B"": 0.405171600816233, ""L"": -0.25297368341672144, ""u2"": 5.054133563276436}",-11.973259846982348,-13.15501986386101,0.11146500638498935,-1.0702950104936733
expanded,primary,DDO154,12,k2_L_Q,logsvt,4,4.690745767128578,0.5863432208910723,18.405031481414294,3.756469119568182,14.630372366280579,1.527090055070465,155.0431594937312,4,4,0.9805100167934653,,"{""B"": 0.44153999260177446, ""L"": 0.2662170302083759, ""Q"": 0.5751385345548756, ""u2"": 3.2046032458730713}",-11.71035532002896,-15.121494401405343,0.37436953333837764,-3.0367695480380057
expanded,primary,DDO154,12,k12,logsvt,3,12.697328615119762,1.4108142905688625,21.697328615119762,7.04876625327365,20.152048564483763,7.04876625327365,,2,2,0.9611354088301497,logu1,"{""B"": 0.33730813495342593, ""u1"": 3.775151830633649e-11, ""u2"": 5.381668046492374}",-8.418058186323492,-9.599818203202158,3.6666666670438453,2.484906650165179
expanded,primary,DDO154,12,k12_Q,logsvt,4,4.580003587577548,0.5725004484471935,18.294289301863262,3.64572694001715,14.51963018672955,1.4163478755194365,232.4416990604882,4,4,0.9925441257245128,,"{""B"": 0.5364839866123222, ""Q"": 0.5288990926192695, ""u1"": 0.2178285759249186, ""u2"": 2.8686006886634403}",-11.821097499579992,-15.232236580956371,0.2636273537873457,-3.147511727589034
expanded,primary,DDO154,12,k12_L,logsvt,4,4.3428387752359825,0.5428548469044978,18.057124489521698,3.4085621276755855,14.282465374387984,1.1791830631778701,993.8136587761063,4,4,0.9983009139019351,,"{""B"": 1.3921810111356243, ""L"": -2.3118270749031025, ""u1"": 0.8631157804242368, ""u2"": 1.715862208888533}",-12.058262311921556,-15.469401393297938,0.026462541445781085,-3.3846765399306005
expanded,primary,DDO154,12,k12_L_Q,logsvt,5,4.342838775453753,0.6204055393505362,24.342838775453753,9.694276413607641,16.767372024393755,3.6640897131836407,5800335496.550225,4,5,0.9996923726887784,,"{""B"": 1.392180840307874, ""L"": -2.3118267624509956, ""Q"": 2.4555792285838217e-09, ""u1"": 0.8631157668753948, ""u2"": 1.7158623809952673}",-5.772548025989501,-12.984494743292167,6.3121768273778365,-0.8997698899248299
expanded,primary,DDO154,12,C,logsvt,1,2152.3772398423107,195.6706581674828,2154.777239842311,2140.128677480465,2154.862146492099,2141.758864180889,1.0,1,1,0.0,,"{""C"": 0.8287538982799508}",2124.6618530408678,2125.110279724413,2136.746577894235,2137.1950045777803
expanded,primary,DDO154,12,C_Q,logsvt,2,2152.377239946578,215.23772399465778,2157.7105732799114,2143.0620109180654,2157.347053246154,2144.2437709349438,,1,1,0.0,logQ,"{""C"": 0.8287538987298988, ""Q"": 3.7751346287305185e-11}",2127.5951864784683,2127.595186478468,2139.6799113318357,2139.6799113318352
expanded,primary,DDO154,12,C_L,logsvt,2,204.72787267169522,20.472787267169522,210.06120600502857,195.41264364318246,209.69768597127123,196.59440366006112,33.51456874047636,2,2,0.9569246845478752,,"{""C"": 0.058620327737160326, ""L"": 1.3436100594396065}",179.9458192035853,179.9458192035853,192.03054405695264,192.03054405695264
expanded,primary,DDO154,12,C_L_Q,logsvt,3,102.11527720258528,11.346141911398364,111.11527720258528,96.46671484073916,109.56999715194928,96.46671484073917,,2,2,0.9781768579158325,logC,"{""C"": 3.7751383646112026e-11, ""L"": 1.8414036899695743, ""Q"": 0.6383470108101521}",80.99989040114203,79.81813038426336,93.08461525450936,91.90285523763069
expanded,primary,DDO154,12,C_k1,logsvt,3,120.5042379923224,13.389359776924712,129.5042379923224,114.85567563047628,127.9589579416864,114.8556756304763,,2,2,0.9987537941052216,logC,"{""B"": 1.9513674598894055, ""C"": 3.7751346074629256e-11, ""u1"": 0.47919235731942605}",99.38885119087915,98.20709117400048,111.47357604424649,110.29181602736782
expanded,primary,DDO154,12,C_k1_Q,logsvt,4,102.11527779212766,12.764409724015957,115.82956350641336,101.18100114456725,112.05490439127966,98.95162208006955,9130586779.485966,2,4,0.9999999558019955,,"{""B"": 16647.56068600842, ""C"": 3.219895372787911e-10, ""Q"": 0.6382451374470934, ""u1"": 5.53055099309928e-05}",85.71417670497011,82.30303762359374,97.79890155833745,94.38776247696109
